date,time,Zenith ,Azimuth ,ETR ,ETRN,Glo_Mod ,Glo_ Mod_Unc ,Glo_Mod_ Source,Dir_Mod ,Dir_Mod_Unc ,Dir_Mod_Source,Dif_Mod ,Dif_Mod_Unc ,Dif_Mod_Source,Meas_Glo ,Meas_Glo_Flg,Meas_Dir ,Meas_Dir_Flg,Meas_Dif ,Meas_Dif_Flg,TotCC ,Precip_Wat ,Precip_Wat_Flg,AOD ,AOD_Flg
1/24/1991,17:00,82.5,241,184,1412,71,10,1,209,16,1,44,10,1,-9900,99,-9900,99,-9900,99,1,1.1,1,0.151,1
1/24/1991,18:00,88.9,246.3,5,294,1,10,1,3,16,1,1,10,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/24/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/24/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/24/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/24/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.1,1,0.151,1
1/24/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.1,1,0.151,1
1/24/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.1,1,0.151,1
1/25/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,1.1,1,0.151,1
1/25/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.1,1,0.151,1
1/25/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/25/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/25/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/25/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.151,1
1/25/1991,7:00,89.4,113.1,2,153,0,10,1,1,16,1,0,10,1,-9900,99,-9900,99,-9900,99,1,1.1,1,0.161,1
1/25/1991,8:00,83.5,117.9,159,1411,55,10,1,116,16,1,41,10,1,-9900,99,-9900,99,-9900,99,4,1.2,1,0.161,1
1/25/1991,9:00,73.1,127.7,409,1411,196,10,1,246,16,1,124,10,1,-9900,99,-9900,99,-9900,99,8,1.2,1,0.161,1
1/25/1991,10:00,64.1,139.4,616,1411,335,10,1,318,16,1,196,10,1,-9900,99,-9900,99,-9900,99,9,1.2,1,0.161,1
1/25/1991,11:00,57.2,153.6,764,1411,380,10,1,415,16,1,155,10,1,-9900,99,-9900,99,-9900,99,9,1.2,1,0.161,1
1/25/1991,12:00,53.3,170.2,843,1411,482,10,1,375,16,1,258,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.161,1
1/25/1991,13:00,53.1,187.9,847,1411,506,10,1,412,16,1,259,10,1,-9900,99,-9900,99,-9900,99,9,1.2,1,0.161,1
1/25/1991,14:00,56.6,204.7,777,1411,464,10,1,379,16,1,255,10,1,-9900,99,-9900,99,-9900,99,9,1.2,1,0.161,1
1/25/1991,15:00,63.2,219.2,636,1411,374,10,1,434,16,1,178,10,1,-9900,99,-9900,99,-9900,99,9,1.3,1,0.161,1
1/25/1991,16:00,72,231.2,435,1411,243,10,1,237,16,1,170,10,1,-9900,99,-9900,99,-9900,99,10,1.3,1,0.161,1
1/25/1991,17:00,82.3,241.2,189,1411,63,10,1,72,16,1,54,10,1,-9900,99,-9900,99,-9900,99,10,1.3,1,0.161,1
1/25/1991,18:00,88.9,246.6,6,318,1,10,1,1,16,1,1,10,1,-9900,99,-9900,99,-9900,99,10,1.3,1,0.161,1
1/25/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.3,1,0.161,1
1/25/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.3,1,0.161,1
1/25/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.3,1,0.161,1
1/25/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.161,1
1/25/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.161,1
1/25/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.161,1
1/26/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.4,1,0.161,1
1/26/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,1.4,1,0.161,1
1/26/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.4,1,0.161,1
1/26/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.4,1,0.161,1
1/26/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.4,1,0.161,1
1/26/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,1.5,1,0.161,1
1/26/1991,7:00,89.4,112.8,2,176,0,10,1,5,16,1,0,10,1,-9900,99,-9900,99,-9900,99,2,1.5,1,0.084,1
1/26/1991,8:00,83.4,117.7,162,1411,63,10,1,198,16,1,40,10,1,-9900,99,-9900,99,-9900,99,3,1.5,1,0.084,1
1/26/1991,9:00,73,127.5,412,1411,256,10,1,635,16,1,71,10,1,-9900,99,-9900,99,-9900,99,2,1.5,1,0.084,1
1/26/1991,10:00,63.9,139.2,619,1411,425,10,1,708,16,1,114,10,1,-9900,99,-9900,99,-9900,99,5,1.5,1,0.084,1
1/26/1991,11:00,57,153.5,768,1411,446,10,1,394,16,1,232,10,1,-9900,99,-9900,99,-9900,99,7,1.5,1,0.084,1
1/26/1991,12:00,53.1,170.1,847,1411,563,10,1,595,16,1,205,10,1,-9900,99,-9900,99,-9900,99,8,1.5,1,0.084,1
1/26/1991,13:00,52.9,187.9,852,1411,437,10,1,298,16,1,256,10,1,-9900,99,-9900,99,-9900,99,9,1.5,1,0.084,1
1/26/1991,14:00,56.4,204.7,782,1411,249,10,1,124,16,1,180,10,1,-9900,99,-9900,99,-9900,99,8,1.5,1,0.084,1
1/26/1991,15:00,63,219.3,641,1411,164,10,1,162,16,1,91,10,1,-9900,99,-9900,99,-9900,99,7,1.6,1,0.084,1
1/26/1991,16:00,71.8,231.3,440,1411,124,10,1,70,16,1,102,10,1,-9900,99,-9900,99,-9900,99,9,1.6,1,0.084,1
1/26/1991,17:00,82.1,241.3,193,1411,61,10,1,105,16,1,47,10,1,-9900,99,-9900,99,-9900,99,7,1.6,1,0.084,1
1/26/1991,18:00,88.8,246.8,7,341,1,10,1,1,16,1,1,10,1,-9900,99,-9900,99,-9900,99,9,1.6,1,0.084,1
1/26/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.6,1,0.084,1
1/26/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,1.6,1,0.084,1
1/26/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,1.6,1,0.084,1
1/26/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.6,1,0.084,1
1/26/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,1.6,1,0.084,1
1/26/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,1.6,1,0.084,1
1/27/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.084,1
1/27/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1.7,1,0.084,1
1/27/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.7,1,0.084,1
1/27/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.7,1,0.084,1
1/27/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.084,1
1/27/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1.6,1,0.084,1
1/27/1991,7:00,89.3,112.5,2,176,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,8,1.6,1,0.123,1
1/27/1991,8:00,83.3,117.5,164,1411,41,10,1,33,16,1,37,10,1,-9900,99,-9900,99,-9900,99,7,1.6,1,0.123,1
1/27/1991,9:00,72.9,127.2,415,1411,157,10,1,316,16,1,63,10,1,-9900,99,-9900,99,-9900,99,4,1.5,1,0.123,1
1/27/1991,10:00,63.8,139,623,1411,359,10,1,523,16,1,128,10,1,-9900,99,-9900,99,-9900,99,4,1.5,1,0.123,1
1/27/1991,11:00,56.8,153.3,772,1411,492,10,1,618,16,1,154,10,1,-9900,99,-9900,99,-9900,99,3,1.5,1,0.123,1
1/27/1991,12:00,52.9,170,852,1411,581,10,1,752,16,1,127,10,1,-9900,99,-9900,99,-9900,99,2,1.4,1,0.123,1
1/27/1991,13:00,52.6,187.8,857,1411,569,10,1,640,16,1,180,10,1,-9900,99,-9900,99,-9900,99,3,1.4,1,0.123,1
1/27/1991,14:00,56.1,204.8,787,1411,555,10,1,801,16,1,109,10,1,-9900,99,-9900,99,-9900,99,0,1.4,1,0.123,1
1/27/1991,15:00,62.7,219.4,646,1411,431,10,1,737,16,1,94,10,1,-9900,99,-9900,99,-9900,99,0,1.4,1,0.123,1
1/27/1991,16:00,71.6,231.5,445,1411,261,10,1,603,16,1,71,10,1,-9900,99,-9900,99,-9900,99,0,1.3,1,0.123,1
1/27/1991,17:00,81.9,241.5,198,1411,87,10,1,243,16,1,53,10,1,-9900,99,-9900,99,-9900,99,1,1.3,1,0.123,1
1/27/1991,18:00,88.7,247.1,8,364,1,10,1,5,16,1,1,10,1,-9900,99,-9900,99,-9900,99,1,1.3,1,0.123,1
1/27/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,1,0.123,1
1/27/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,1,0.123,1
1/27/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,1,0.123,1
1/27/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.123,1
1/27/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.123,1
1/27/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,1,0.123,1
1/28/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,1,1,0.123,1
1/28/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,1,1,0.123,1
1/28/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1,1,0.123,1
1/28/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.123,1
1/28/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,0.9,1,0.123,1
1/28/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.123,1
1/28/1991,7:00,89.3,112.2,2,200,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.121,1
1/28/1991,8:00,83.2,117.2,167,1410,36,10,1,19,16,1,34,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,9:00,72.7,127,419,1410,82,10,1,69,16,1,62,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,10:00,63.6,138.8,627,1410,178,10,1,73,16,1,146,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,11:00,56.6,153.1,777,1410,273,10,1,45,16,1,248,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,12:00,52.6,169.9,857,1410,357,10,1,148,16,1,267,10,1,-9900,99,-9900,99,-9900,99,8,0.9,1,0.121,1
1/28/1991,13:00,52.3,187.8,862,1410,476,10,1,373,16,1,249,10,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.121,1
1/28/1991,14:00,55.8,204.8,792,1410,330,10,1,110,16,1,269,10,1,-9900,99,-9900,99,-9900,99,8,0.9,1,0.121,1
1/28/1991,15:00,62.5,219.5,651,1410,223,10,1,141,16,1,158,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,16:00,71.4,231.6,450,1410,145,10,1,77,16,1,120,10,1,-9900,99,-9900,99,-9900,99,8,0.9,1,0.121,1
1/28/1991,17:00,81.7,241.7,203,1410,62,10,1,47,16,1,55,10,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.121,1
1/28/1991,18:00,88.6,247.3,9,388,1,10,1,0,16,1,1,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.121,1
1/28/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.9,1,0.121,1
1/28/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.121,1
1/28/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.9,1,0.121,1
1/28/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.9,1,0.121,1
1/28/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,1,0.121,1
1/29/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,1,0.121,1
1/29/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,1,0.121,1
1/29/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,0.9,1,0.121,1
1/29/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.9,1,0.121,1
1/29/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,0.8,1,0.121,1
1/29/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.121,1
1/29/1991,7:00,89.3,111.9,3,223,0,10,1,6,16,1,0,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,8:00,83,117,170,1410,71,10,1,296,16,1,35,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,9:00,72.5,126.8,422,1410,251,10,1,624,16,1,64,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,10:00,63.4,138.6,631,1410,429,10,1,767,16,1,86,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,11:00,56.3,152.9,781,1410,563,10,1,835,16,1,101,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,12:00,52.3,169.8,861,1410,636,10,1,865,16,1,108,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,13:00,52.1,187.8,867,1410,639,10,1,867,16,1,106,10,1,-9900,99,-9900,99,-9900,99,1,0.8,1,0.108,1
1/29/1991,14:00,55.6,204.9,797,1410,549,10,1,661,16,1,175,10,1,-9900,99,-9900,99,-9900,99,4,0.8,1,0.108,1
1/29/1991,15:00,62.2,219.7,656,1410,431,10,1,672,16,1,118,10,1,-9900,99,-9900,99,-9900,99,3,0.8,1,0.108,1
1/29/1991,16:00,71.1,231.8,455,1410,257,10,1,539,16,1,82,10,1,-9900,99,-9900,99,-9900,99,1,0.8,1,0.108,1
1/29/1991,17:00,81.5,241.9,208,1410,94,10,1,362,16,1,41,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,18:00,88.5,247.6,11,411,2,10,1,16,16,1,2,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/29/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.108,1
1/30/1991,7:00,89.2,111.7,3,223,1,10,1,18,16,1,0,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,8:00,82.9,116.7,174,1410,81,10,1,407,16,1,30,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,9:00,72.4,126.5,426,1410,268,10,1,714,16,1,52,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,10:00,63.2,138.4,635,1410,447,10,1,840,16,1,68,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,11:00,56.1,152.8,786,1410,581,10,1,899,16,1,80,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,12:00,52.1,169.7,866,1410,654,10,1,924,16,1,86,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,13:00,51.8,187.8,872,1410,659,10,1,926,16,1,86,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,14:00,55.3,205,802,1410,596,10,1,905,16,1,81,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,15:00,62,219.8,662,1410,451,10,1,785,16,1,82,10,1,-9900,99,-9900,99,-9900,99,2,0.8,1,0.07,1
1/30/1991,16:00,70.9,232,460,1410,271,10,1,657,16,1,56,10,1,-9900,99,-9900,99,-9900,99,1,0.8,1,0.07,1
1/30/1991,17:00,81.3,242,213,1410,106,10,1,473,16,1,34,10,1,-9900,99,-9900,99,-9900,99,0,0.8,1,0.07,1
1/30/1991,18:00,88.4,247.8,12,435,3,10,1,12,16,1,3,10,1,-9900,99,-9900,99,-9900,99,3,0.8,1,0.07,1
1/30/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,0.8,1,0.07,1
1/30/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.8,1,0.07,1
1/30/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.8,1,0.07,1
1/30/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.8,1,0.07,1
1/30/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.8,1,0.07,1
1/30/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.8,1,0.07,1
1/31/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.8,1,0.07,1
1/31/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.8,1,0.07,1
1/31/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,0.8,1,0.07,1
1/31/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.8,1,0.07,1
1/31/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.8,1,0.07,1
1/31/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.8,1,0.07,1
1/31/1991,7:00,89.2,111.4,4,247,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,8,0.8,1,0.22,1
1/31/1991,8:00,82.8,116.5,177,1409,48,10,1,14,16,1,46,10,1,-9900,99,-9900,99,-9900,99,9,0.8,1,0.22,1
1/31/1991,9:00,72.2,126.3,430,1409,97,10,1,26,16,1,89,10,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.22,1
1/31/1991,10:00,63,138.1,640,1409,143,25,1,0,28,1,143,25,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.22,1
1/31/1991,11:00,55.9,152.6,790,1409,363,25,1,203,28,1,250,25,1,-9900,99,-9900,99,-9900,99,9,0.8,1,0.22,1
1/31/1991,12:00,51.8,169.6,871,1409,413,10,1,277,16,1,242,10,1,-9900,99,-9900,99,-9900,99,7,0.8,1,0.22,1
1/31/1991,13:00,51.5,187.8,877,1409,351,10,1,135,16,1,267,10,1,-9900,99,-9900,99,-9900,99,8,0.8,1,0.22,1
1/31/1991,14:00,55,205.1,807,1409,464,10,1,452,16,1,205,10,1,-9900,99,-9900,99,-9900,99,7,0.8,1,0.22,1
1/31/1991,15:00,61.7,219.9,667,1409,240,10,1,99,16,1,194,10,1,-9900,99,-9900,99,-9900,99,9,0.8,1,0.22,1
1/31/1991,16:00,70.7,232.2,465,1409,225,25,1,236,28,1,147,25,1,-9900,99,-9900,99,-9900,99,9,0.8,1,0.22,1
1/31/1991,17:00,81.1,242.2,218,1409,51,25,1,0,28,1,51,25,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.22,1
1/31/1991,18:00,88.3,248.1,13,458,2,25,1,0,28,1,2,25,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.22,1
1/31/1991,19:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.8,1,0.22,1
1/31/1991,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.8,1,0.22,1
1/31/1991,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.22,1
1/31/1991,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.22,1
1/31/1991,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.22,1
1/31/1991,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.22,1
2/1/1991,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.22,1
2/1/1991,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.22,1
2/1/1991,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.22,1
2/1/1991,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.22,1
2/1/1991,5:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.22,1
2/1/1991,6:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.22,1
2/1/1991,7:00,89,111.1,4,247,1,10,1,5,16,1,1,10,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.094,1
2/1/1991,8:00,82.6,116.3,181,1409,55,10,1,76,16,1,45,10,1,-9900,99,-9900,99,-9900,99,6,0.9,1,0.094,1
2/1/1991,9:00,72,126.1,434,1409,164,10,1,179,16,1,109,10,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.094,1
2/1/1991,10:00,62.8,137.9,644,1409,258,10,1,298,16,1,122,10,1,-9900,99,-9900,99,-9900,99,5,1,1,0.094,1
2/1/1991,11:00,55.6,152.4,795,1409,555,25,1,813,28,1,97,25,1,-9900,99,-9900,99,-9900,99,2,1,1,0.094,1
2/1/1991,12:00,51.5,169.5,876,1409,603,25,1,790,28,1,112,25,1,-9900,99,-9900,99,-9900,99,3,1,1,0.094,1
2/1/1991,13:00,51.2,187.8,882,1409,588,10,1,736,16,1,127,10,1,-9900,99,-9900,99,-9900,99,4,1,1,0.094,1
2/1/1991,14:00,54.8,205.2,813,1409,559,10,1,780,16,1,109,10,1,-9900,99,-9900,99,-9900,99,3,1,1,0.094,1
2/1/1991,15:00,61.5,220.1,672,1409,440,10,1,721,16,1,96,10,1,-9900,99,-9900,99,-9900,99,2,1,1,0.094,1
2/1/1991,16:00,70.5,232.3,470,1409,287,10,1,651,16,1,69,10,1,-9900,99,-9900,99,-9900,99,3,1,1,0.094,1
